confinement,variance,slope,zc,mean_excursion,mean_strength,signal_rate,confinement_signal,n_windows,project,type,swap_with
0.78125,0.06946380748186866,0.00047426263862204374,14.0,2.0,0.8314418206431096,0.953125,0.7704918032786885,246,CURL,Swap,RAILS
0.6485148514851485,0.10007957073916483,0.0007830375702313121,23.0,3.736842105263158,0.8850777558718382,0.9801980198019802,0.6414141414141414,421,EMACS,Observed,
0.6904761904761905,0.08358223360561344,-0.0007904420860741924,21.0,2.7857142857142856,0.7076728012873974,0.5148514851485149,,180,EMACS,Swap,FLASK
0.6190476190476191,0.062043412638173555,-0.00020476148686206848,15.0,3.6923076923076925,0.9080097123576217,0.6039603960396039,,260,EMACS,Swap,MATPLOTLIB
0.6283185840707964,0.13670845933206857,-0.0011510364252605215,15.0,3.8181818181818183,0.8051636776216353,0.5198019801980198,,113,EMACS,Swap,TENSORFLOW
0.4714285714285714,0.1548000599721068,-0.0007487452855787786,13.0,5.6923076923076925,0.9065456252389635,0.6831683168316832,,359,EMACS,Swap,GCC
0.5309734513274337,0.1399713511017767,-0.004915417340699671,13.0,5.3,0.8124643867580829,0.5198019801980198,,113,EMACS,Swap,VSCODE
0.5634920634920635,0.050413281642247065,-0.0005124703099644668,9.0,3.4375,0.8123454828559389,0.5792079207920792,,290,EMACS,Swap,SCIPY
0.7380952380952381,0.07129746358161539,0.00010673103512074208,13.0,3.0,0.8879112075115986,0.6188118811881188,,188,EMACS,Swap,BITCOIN
0.5909090909090909,0.10627921023160213,0.0016153234345759342,16.0,6.75,0.8804973626351473,0.6386138613861386,,319,EMACS,Swap,WIRESHARK
0.5909090909090909,0.1062792102316021,0.001615323434575934,16.0,6.75,0.8804973626351473,0.6386138613861386,,319,EMACS,Swap,WIRESHARK
0.7619047619047619,0.06225017498729571,6.899090220071351e-05,19.0,2.5,0.793498412730579,0.5643564356435643,,193,EMACS,Swap,REDIS
0.753968253968254,0.07109778881759542,0.0036858634423574685,14.0,3.1,0.8116907147828003,0.6237623762376238,,312,EMACS,Swap,PHP
0.6984126984126984,0.07581902355280215,0.0008606815350281823,12.0,3.4545454545454546,0.8601213820166036,0.5891089108910891,,301,EMACS,Swap,SUBVERSION
0.7380952380952381,0.050961946554092426,0.001717977744749475,23.0,3.3,0.8257575290694037,0.6039603960396039,,240,EMACS,Swap,GIT_SCM
0.6746031746031746,0.09986409078197782,0.001734806304966454,18.0,5.125,0.8821997577447179,0.6138613861386139,,188,EMACS,Swap,PANDAS
0.8131868131868132,0.06005814369605461,0.0023185291551129305,27.0,2.6153846153846154,0.8689234380111819,0.8910891089108911,,380,EMACS,Swap,OCTAVE
0.753968253968254,0.07434553548433931,-0.0037780827089729783,14.0,3.1,0.8079824212811734,0.5841584158415841,,237,EMACS,Swap,DJANGO
0.5373134328358209,0.12033883482488288,-0.0009911395683615428,24.0,3.875,0.8580285946769279,0.9554455445544554,,414,EMACS,Swap,CPYTHON
0.5555555555555556,0.08493056638859367,-0.0035480795366271264,18.0,3.2941176470588234,0.8364087040469227,0.6039603960396039,,299,EMACS,Swap,SQLITE
0.6746031746031746,0.09102639754655405,-0.0009342381851968942,15.0,3.4166666666666665,0.8740533458888113,0.5742574257425742,,240,EMACS,Swap,LINUX
0.4714285714285714,0.15480005997210697,-0.0007487452855787817,13.0,5.6923076923076925,0.9065456252389635,0.6831683168316832,,359,EMACS,Swap,GCC
0.4714285714285714,0.15480005997210686,-0.0007487452855787802,13.0,5.6923076923076925,0.9065456252389635,0.6831683168316832,,359,EMACS,Swap,GCC
0.6904761904761905,0.0775472472691562,-0.002054240389355927,17.0,2.6,0.8534672344591592,0.6237623762376238,,194,EMACS,Swap,NODE
0.5158730158730159,0.11122380259143694,0.0029693925266420103,10.0,7.625,0.8890390871601525,0.6188118811881188,,183,EMACS,Swap,SCIKIT_LEARN
0.7142857142857143,0.08789726622354649,-0.0015856059403769585,12.0,2.769230769230769,0.763331424134977,0.5445544554455446,,158,EMACS,Swap,ANSIBLE
0.6984126984126984,0.07581902355280223,0.0008606815350281792,12.0,3.4545454545454546,0.8601213820166036,0.5891089108910891,,301,EMACS,Swap,SUBVERSION
0.5555555555555556,0.11066901986470908,-0.0015691112644336336,16.0,3.5,0.8362728969409036,0.5891089108910891,,159,EMACS,Swap,PYTORCH
0.48412698412698413,0.1913118161030826,-0.005857184258935672,8.0,7.222222222222222,0.9494670155537892,0.6237623762376238,,311,EMACS,Swap,HTTPD_APACHE
0.6666666666666666,0.07909676985143796,-0.0027246154591082854,10.0,4.2,0.8726742595007507,0.6089108910891089,,143,EMACS,Swap,REACT
0.5373134328358209,0.12033883482488272,-0.0009911395683615376,24.0,3.875,0.8580285946769279,0.9554455445544554,,414,EMACS,Swap,CPYTHON
0.8492063492063492,0.0305773584863611,0.00169505797102429,6.0,1.7272727272727273,0.9246207301553077,0.6237623762376238,,178,EMACS,Swap,RUST
0.5555555555555556,0.08493056638859375,-0.0035480795366271303,18.0,3.2941176470588234,0.8364087040469225,0.6039603960396039,,299,EMACS,Swap,SQLITE
0.6283185840707964,0.13670845933206854,-0.0011510364252605217,15.0,3.8181818181818183,0.8051636776216353,0.5198019801980198,,113,EMACS,Swap,TENSORFLOW
0.6349206349206349,0.13682341484849495,-0.0027017798121913034,19.0,6.571428571428571,0.8428179518566185,0.599009900990099,,295,EMACS,Swap,LIBREOFFICE
0.5396825396825397,0.09510487721847814,-0.000742376144899971,10.0,6.444444444444445,0.8789601416050524,0.6188118811881188,,127,EMACS,Swap,ANGULAR
0.3968253968253968,0.17499538947708018,0.006377951030466803,10.0,6.909090909090909,0.8542085073640948,0.5693069306930693,,130,EMACS,Swap,KUBERNETES
0.8492063492063492,0.03057735848636111,0.0016950579710242897,6.0,1.7272727272727273,0.9246207301553077,0.6237623762376238,,178,EMACS,Swap,RUST
0.6904761904761905,0.07754724726915638,-0.0020542403893559313,17.0,2.6,0.8534672344591592,0.6237623762376238,,194,EMACS,Swap,NODE
0.3968253968253968,0.17499538947708004,0.0063779510304667955,10.0,6.909090909090909,0.8542085073640948,0.5693069306930693,,130,EMACS,Swap,KUBERNETES
0.5555555555555556,0.08493056638859361,-0.0035480795366271273,18.0,3.2941176470588234,0.8364087040469227,0.6039603960396039,,299,EMACS,Swap,SQLITE
0.753968253968254,0.07109778881759543,0.0036858634423574685,14.0,3.1,0.8116907147828003,0.6237623762376238,,312,EMACS,Swap,PHP
0.6642857142857143,0.08343366551346684,-0.0011074582454163942,17.0,2.764705882352941,0.7430522851426853,0.6138613861386139,,329,EMACS,Swap,GIMP
0.7380952380952381,0.07129746358161536,0.00010673103512074193,13.0,3.0,0.8879112075115986,0.6188118811881188,,188,EMACS,Swap,BITCOIN
0.5634920634920635,0.05041328164224716,-0.0005124703099644673,9.0,3.4375,0.812345482855939,0.5792079207920792,,290,EMACS,Swap,SCIPY
0.6349206349206349,0.136823414848495,-0.0027017798121913065,19.0,6.571428571428571,0.8428179518566185,0.599009900990099,,295,EMACS,Swap,LIBREOFFICE
0.7380952380952381,0.07129746358161539,0.00010673103512074169,13.0,3.0,0.8879112075115986,0.6188118811881188,,188,EMACS,Swap,BITCOIN
0.7619047619047619,0.06225017498729571,6.89909022007142e-05,19.0,2.5,0.793498412730579,0.5643564356435643,,193,EMACS,Swap,REDIS
0.7619047619047619,0.0622501749872957,6.899090220071241e-05,19.0,2.5,0.793498412730579,0.5643564356435643,,193,EMACS,Swap,REDIS
0.6349206349206349,0.09148531784278024,0.001418808335307825,15.0,4.181818181818182,0.7911948087834607,0.5891089108910891,,264,EMACS,Swap,MEDIAWIKI
0.5555555555555556,0.0849305663885936,-0.0035480795366271273,18.0,3.2941176470588234,0.8364087040469227,0.6039603960396039,,299,EMACS,Swap,SQLITE
0.8131868131868132,0.06005814369605465,0.0023185291551129313,27.0,2.6153846153846154,0.8689234380111819,0.8910891089108911,,380,EMACS,Swap,OCTAVE
0.6635514018691588,0.08316545383167155,0.0001827553210809311,21.0,3.272727272727273,0.7429301869797786,0.8317757009345794,0.6292134831460674,296,WIRESHARK,Observed,
0.6261682242990654,0.10916053959586206,0.007689019509705021,8.0,3.076923076923077,0.9161449302171379,1.0,0.6261682242990654,285,WIRESHARK,Swap,WEBKIT
0.5794392523364486,0.12614840684701073,-0.002351925823132873,13.0,4.090909090909091,0.9027830790427392,0.9813084112149533,0.580952380952381,296,WIRESHARK,Swap,PHP
0.638095238095238,0.11377864759570745,-0.002167670354065653,10.0,3.1666666666666665,0.8838338298659113,0.9813084112149533,,238,WIRESHARK,Swap,DJANGO
0.6915887850467289,0.06686035454655517,-0.003223017051831057,8.0,3.0,0.8267639795595136,0.9439252336448598,0.6732673267326733,296,WIRESHARK,Swap,POSTGRES
0.794392523364486,0.06152313827868266,-0.002094123170388994,19.0,2.2,0.8765760662022506,0.9719626168224299,0.7884615384615384,296,WIRESHARK,Swap,HTTPD_APACHE
0.6952380952380952,0.07354762337325087,-2.3808798141129732e-05,20.0,3.5555555555555554,0.8554813439836472,0.9532710280373832,,241,WIRESHARK,Swap,GIT_SCM
0.8529411764705882,0.042505086348952496,0.0003173971080222911,25.0,1.6666666666666667,0.7780877225131454,0.8130841121495327,,159,WIRESHARK,Swap,ANSIBLE
0.5514018691588785,0.1256974595947701,0.003674985897339195,16.0,4.8,0.8702339328453477,0.9906542056074766,0.5471698113207547,296,WIRESHARK,Swap,LIBREOFFICE
0.638095238095238,0.11377864759570755,-0.002167670354065654,10.0,3.1666666666666665,0.8838338298659113,0.9813084112149533,,238,WIRESHARK,Swap,DJANGO
0.794392523364486,0.0461934347583103,-0.00017162781096168972,24.0,1.6923076923076923,0.8184553331859307,0.9439252336448598,0.7821782178217822,286,WIRESHARK,Swap,FFMPEG
0.6915887850467289,0.08648929886978639,0.003993304547141651,17.0,2.5384615384615383,0.8156642292260078,0.897196261682243,0.6770833333333334,296,WIRESHARK,Swap,FREEBSD
0.625,0.11623427053356178,-0.007310737940514444,14.0,4.5,0.8487180533123452,0.6728971962616822,,77,WIRESHARK,Swap,FASTAPI
0.6952380952380952,0.0735476233732509,-2.3808798141128956e-05,20.0,3.5555555555555554,0.8554813439836472,0.9532710280373832,,241,WIRESHARK,Swap,GIT_SCM
0.719626168224299,0.07630956177750887,-0.0014398106439500596,27.0,2.727272727272727,0.8643952767991572,1.0,0.719626168224299,296,WIRESHARK,Swap,CPYTHON
0.5794392523364486,0.12614840684701084,-0.0023519258231328756,13.0,4.090909090909091,0.9027830790427391,0.9813084112149533,0.580952380952381,296,WIRESHARK,Swap,PHP
0.56,0.08605221850773857,0.0005088136553740254,7.0,4.125,0.8608136239269635,0.7009345794392523,,80,WIRESHARK,Swap,VUE
0.5339805825242718,0.09841224482600301,0.004577856870145994,15.0,4.8,0.8076030963305859,0.8878504672897196,,180,WIRESHARK,Swap,OPENCV
0.638095238095238,0.11377864759570794,-0.00216767035406565,10.0,3.1666666666666665,0.8838338298659113,0.9813084112149533,,238,WIRESHARK,Swap,DJANGO
0.6355140186915887,0.07528186264428921,-0.0031661658769959506,17.0,2.7857142857142856,0.8801383512815822,0.9719626168224299,0.625,291,WIRESHARK,Swap,SCIPY
0.638095238095238,0.11377864759570776,-0.002167670354065647,10.0,3.1666666666666665,0.8838338298659113,0.9813084112149533,,238,WIRESHARK,Swap,DJANGO
0.625,0.11623427053356172,-0.007310737940514448,14.0,4.5,0.8487180533123452,0.6728971962616822,,77,WIRESHARK,Swap,FASTAPI
0.8349514563106796,0.044881731362687194,-0.002421377459355656,19.0,1.5454545454545454,0.8114399423647178,0.8598130841121495,,189,WIRESHARK,Swap,PANDAS
0.5514018691588785,0.12569745959477013,0.003674985897339195,16.0,4.8,0.8702339328453477,0.9906542056074766,0.5471698113207547,296,WIRESHARK,Swap,LIBREOFFICE
0.7102803738317757,0.07893216772047326,0.0025276348700608814,14.0,2.8181818181818183,0.8591950129069125,0.9532710280373832,0.696078431372549,296,WIRESHARK,Swap,SQLITE
0.6261682242990654,0.109160539595862,0.007689019509705023,8.0,3.076923076923077,0.9161449302171379,1.0,0.6261682242990654,285,WIRESHARK,Swap,WEBKIT
0.8383838383838383,0.04636994743418274,0.0019949215373869064,18.0,2.2857142857142856,0.8358879337163708,0.8504672897196262,,128,WIRESHARK,Swap,ANGULAR
0.5,0.1348098367107572,0.009643483387604816,8.0,3.0,0.8803824395393226,0.4205607476635514,,233,WIRESHARK,Swap,GCC
0.625,0.11623427053356178,-0.007310737940514452,14.0,4.5,0.8487180533123452,0.6728971962616822,,77,WIRESHARK,Swap,FASTAPI
0.794392523364486,0.06152313827868261,-0.002094123170388988,19.0,2.2,0.8765760662022506,0.9719626168224299,0.7884615384615384,296,WIRESHARK,Swap,HTTPD_APACHE
0.6915887850467289,0.08648929886978608,0.003993304547141638,17.0,2.5384615384615383,0.8156642292260078,0.897196261682243,0.6770833333333334,296,WIRESHARK,Swap,FREEBSD
0.7102803738317757,0.07893216772047328,0.0025276348700608835,14.0,2.8181818181818183,0.8591950129069126,0.9532710280373832,0.696078431372549,296,WIRESHARK,Swap,SQLITE
0.6736842105263158,0.08494542864788958,-0.000492660941657283,9.0,6.2,0.8743325990182377,0.8785046728971962,,114,WIRESHARK,Swap,VSCODE
0.6952380952380952,0.07354762337325094,-2.3808798141129363e-05,20.0,3.5555555555555554,0.8554813439836474,0.9532710280373832,,241,WIRESHARK,Swap,GIT_SCM
0.580952380952381,0.07794369776477905,-0.002388770069148209,24.0,4.4,0.8407957695251164,0.9532710280373832,,273,WIRESHARK,Swap,NGINX
0.7383177570093458,0.05967410244240045,-0.0007451618477332188,19.0,1.6470588235294117,0.854789063245282,0.9719626168224299,0.7403846153846154,296,WIRESHARK,Swap,GIMP
0.6822429906542056,0.08023227141633442,-0.0004818347308592943,20.0,2.6153846153846154,0.8348918133645238,0.9719626168224299,0.6826923076923077,287,WIRESHARK,Swap,LLVM
0.7171717171717171,0.0799561501552132,-0.001959463355182094,7.0,2.8,0.8781122883127441,0.9252336448598131,,131,WIRESHARK,Swap,KUBERNETES
0.638095238095238,0.11377864759570795,-0.002167670354065656,10.0,3.1666666666666665,0.8838338298659113,0.9813084112149533,,238,WIRESHARK,Swap,DJANGO
0.6857142857142857,0.0851911664775084,-0.0028748384351204117,19.0,3.0,0.8505579452854732,0.9532710280373832,,241,WIRESHARK,Swap,LINUX
0.5794392523364486,0.12614840684701079,-0.0023519258231328756,13.0,4.090909090909091,0.9027830790427391,0.9813084112149533,0.580952380952381,296,WIRESHARK,Swap,PHP
0.7102803738317757,0.07893216772047328,0.002527634870060883,14.0,2.8181818181818183,0.8591950129069126,0.9532710280373832,0.696078431372549,296,WIRESHARK,Swap,SQLITE
0.6915887850467289,0.0668603545465552,-0.0032230170518310606,8.0,3.0,0.8267639795595136,0.9439252336448598,0.6732673267326733,296,WIRESHARK,Swap,POSTGRES
0.7009345794392523,0.05353138777479495,0.0001987270074398187,17.0,2.4615384615384617,0.712477347759256,0.822429906542056,0.6363636363636364,296,WIRESHARK,Swap,EMACS
0.5700934579439252,0.08069434593462478,0.0051446619486085745,19.0,3.8333333333333335,0.871176999108134,1.0,0.5700934579439252,296,WIRESHARK,Swap,OCTAVE
0.7572815533980582,0.05474503130717891,0.000367615903622822,20.0,1.9230769230769231,0.7813833654630306,0.897196261682243,,195,WIRESHARK,Swap,NODE
0.6822429906542056,0.0802322714163342,-0.00048183473085928617,20.0,2.6153846153846154,0.8348918133645238,0.9719626168224299,0.6826923076923077,287,WIRESHARK,Swap,LLVM
0.7009345794392523,0.05353138777479523,0.00019872700743982883,17.0,2.4615384615384617,0.7124773477592562,0.822429906542056,0.6363636363636364,296,WIRESHARK,Swap,EMACS
0.6736842105263158,0.08494542864788956,-0.0004926609416572842,9.0,6.2,0.8743325990182375,0.8785046728971962,,114,WIRESHARK,Swap,VSCODE
0.7383177570093458,0.05967410244240047,-0.0007451618477332168,19.0,1.6470588235294117,0.854789063245282,0.9719626168224299,0.7403846153846154,296,WIRESHARK,Swap,GIMP
0.56,0.0860522185077386,0.000508813655374024,7.0,4.125,0.8608136239269635,0.7009345794392523,,80,WIRESHARK,Swap,VUE
0.7073170731707317,0.06803577764503801,-0.0004774298389981277,22.0,2.769230769230769,0.9011615131940768,1.0,0.7073170731707317,307,GIMP,Observed,
0.5882352941176471,0.10158850029185637,-0.00318599586620353,13.0,3.5,0.7977933520046223,0.5284552845528455,,244,GIMP,Swap,GCC
0.7154471544715447,0.08368639454324885,0.0017075601382870818,23.0,2.5,0.8275142583744711,0.959349593495935,0.711864406779661,307,GIMP,Swap,PHP
0.8130081300813008,0.0441300401963391,0.0007772718289442621,19.0,1.9166666666666667,0.8705918244436179,0.975609756097561,0.8083333333333333,273,GIMP,Swap,NGINX
0.5346534653465347,0.0966651488555327,0.0011592432820480194,9.0,2.9375,0.7899811453953104,0.7398373983739838,,159,GIMP,Swap,ANSIBLE
0.6991869918699187,0.07218683821873785,0.0020337922562089295,23.0,2.3125,0.8009342554744001,0.9105691056910569,0.6696428571428571,241,GIMP,Swap,LINUX
0.7560975609756098,0.06040062035453654,0.0009254238752484387,14.0,1.7647058823529411,0.866042305678612,0.959349593495935,0.7457627118644068,261,GIMP,Swap,MATPLOTLIB
0.7021276595744681,0.07167145152632766,0.005039218264381625,17.0,3.111111111111111,0.7920646967529652,0.7235772357723578,,131,GIMP,Swap,KUBERNETES
0.7154471544715447,0.07268345171269006,0.0008954849274271664,23.0,3.1818181818181817,0.8666961447654312,0.975609756097561,0.7083333333333334,265,GIMP,Swap,MEDIAWIKI
0.6666666666666666,0.08467263589207777,-0.001503072017747882,10.0,3.4166666666666665,0.9217306736417907,1.0,0.6666666666666666,307,GIMP,Swap,WIRESHARK
0.5121951219512195,0.10768715444483518,-0.005670776953723667,13.0,5.0,0.8500674538820201,1.0,0.5121951219512195,307,GIMP,Swap,EMACS
0.7235772357723578,0.0686969209860784,0.0013927882488253903,18.0,3.090909090909091,0.8794286713949953,0.975609756097561,0.7166666666666667,291,GIMP,Swap,SCIPY
0.5346534653465347,0.09666514885553305,0.0011592432820480129,9.0,2.9375,0.7899811453953104,0.7398373983739838,,159,GIMP,Swap,ANSIBLE
0.7723577235772358,0.07837973884260761,0.004744132980663122,20.0,3.111111111111111,0.942248671854072,1.0,0.7723577235772358,195,GIMP,Swap,NODE
0.7560975609756098,0.060400620354536486,0.0009254238752484391,14.0,1.7647058823529411,0.866042305678612,0.959349593495935,0.7457627118644068,261,GIMP,Swap,MATPLOTLIB
0.9361702127659575,0.02492614251336173,-0.0012454537246723624,20.0,1.2,0.89001771551137,0.7560975609756098,,128,GIMP,Swap,ANGULAR
0.7154471544715447,0.07268345171269007,0.0008954849274271662,23.0,3.1818181818181817,0.8666961447654312,0.975609756097561,0.7083333333333334,265,GIMP,Swap,MEDIAWIKI
0.6829268292682927,0.08527232847088048,0.0011675423564495538,28.0,2.4375,0.7743162802742598,0.8943089430894309,0.6545454545454545,286,GIMP,Swap,FFMPEG
0.9411764705882353,0.026168605715405347,-0.00018192445490688248,21.0,1.75,0.9314209386259666,0.967479674796748,,189,GIMP,Swap,BITCOIN
0.7398373983739838,0.054120233665403215,-0.0019733786122438516,12.0,2.6666666666666665,0.9182446670008203,0.9512195121951219,0.7264957264957265,287,GIMP,Swap,LLVM
0.6585365853658537,0.06256890273571734,0.00015920334799981612,19.0,2.4705882352941178,0.7587225769388605,0.9186991869918699,0.6637168141592921,302,GIMP,Swap,SUBVERSION
0.6814159292035398,0.1082722889911225,0.0009911138119521512,16.0,4.0,0.8954162375758293,0.8699186991869918,,179,GIMP,Swap,RUST
0.7479674796747967,0.057652018542991894,-0.0020526292707329008,19.0,2.3846153846153846,0.9016514775849113,0.967479674796748,0.7394957983193278,241,GIMP,Swap,GIT_SCM
0.7154471544715447,0.08368639454324946,0.0017075601382870956,23.0,2.5,0.8275142583744711,0.959349593495935,0.711864406779661,307,GIMP,Swap,PHP
0.6666666666666666,0.08467263589207746,-0.0015030720177478805,10.0,3.4166666666666665,0.9217306736417907,1.0,0.6666666666666666,307,GIMP,Swap,WIRESHARK
0.7154471544715447,0.08368639454324882,0.0017075601382870813,23.0,2.5,0.8275142583744711,0.959349593495935,0.711864406779661,307,GIMP,Swap,PHP
0.6991869918699187,0.07218683821873777,0.0020337922562089386,23.0,2.3125,0.8009342554744001,0.9105691056910569,0.6696428571428571,241,GIMP,Swap,LINUX
0.5568181818181818,0.06985956474595711,-0.0023564896136271125,9.0,3.9,0.7976448380685962,0.6422764227642277,,114,GIMP,Swap,VSCODE
0.6178861788617886,0.10341048074570389,0.00034560671921175914,24.0,2.9375,0.8010413120353571,0.926829268292683,0.6052631578947368,246,GIMP,Swap,RAILS
0.5691056910569106,0.12717397691115195,-3.898331894803595e-05,16.0,5.3,0.8807317757992618,0.959349593495935,0.5508474576271186,238,GIMP,Swap,DJANGO
0.5346534653465347,0.09666514885553296,0.001159243282048025,9.0,2.9375,0.7899811453953104,0.7398373983739838,,159,GIMP,Swap,ANSIBLE
0.7723577235772358,0.07837973884260761,0.004744132980663122,20.0,3.111111111111111,0.942248671854072,1.0,0.7723577235772358,195,GIMP,Swap,NODE
0.7073170731707317,0.07727149231301354,0.0045458635880141944,11.0,2.5714285714285716,0.8794002320890847,0.9512195121951219,0.7008547008547008,307,GIMP,Swap,FREEBSD
0.43089430894308944,0.13750054011858473,-0.0005562014335168624,21.0,5.0,0.7453307412115068,0.8292682926829268,0.3235294117647059,307,GIMP,Swap,CPYTHON
0.7479674796747967,0.06542397653067224,-0.0018537880186172,18.0,2.2142857142857144,0.8762641843442338,0.9512195121951219,0.7435897435897436,296,GIMP,Swap,LIBREOFFICE
0.855072463768116,0.044526345809133214,-0.0003741563815702357,9.0,2.0,0.7536463006163768,0.4878048780487805,,80,GIMP,Swap,VUE
0.7154471544715447,0.07268345171269003,0.0008954849274271667,23.0,3.1818181818181817,0.8666961447654312,0.975609756097561,0.7083333333333334,265,GIMP,Swap,MEDIAWIKI
0.6666666666666666,0.08467263589207759,-0.0015030720177478829,10.0,3.4166666666666665,0.9217306736417907,1.0,0.6666666666666666,307,GIMP,Swap,WIRESHARK
0.5346534653465347,0.09666514885553296,0.0011592432820480216,9.0,2.9375,0.7899811453953104,0.7398373983739838,,159,GIMP,Swap,ANSIBLE
0.7235772357723578,0.0686969209860784,0.0013927882488253911,18.0,3.090909090909091,0.8794286713949953,0.975609756097561,0.7166666666666667,291,GIMP,Swap,SCIPY
0.6585365853658537,0.0962166259165336,0.001408775050234482,13.0,2.625,0.8344509095197373,0.959349593495935,0.6440677966101694,265,GIMP,Swap,WORDPRESS
0.855072463768116,0.04452634580913298,-0.000374156381570189,9.0,2.0,0.7536463006163769,0.4878048780487805,,80,GIMP,Swap,VUE
0.9411764705882353,0.026168605715405375,-0.0001819244549068819,21.0,1.75,0.9314209386259666,0.967479674796748,,189,GIMP,Swap,BITCOIN
0.5882352941176471,0.10158850029185619,-0.0031859958662035473,13.0,3.5,0.7977933520046224,0.5284552845528455,,244,GIMP,Swap,GCC
0.9043478260869565,0.033110126553399045,0.0015622957909096733,18.0,1.5714285714285714,0.9488123010311356,0.9349593495934959,,184,GIMP,Swap,SCIKIT_LEARN
0.5882352941176471,0.1015885002918563,-0.003185995866203532,13.0,3.5,0.7977933520046223,0.5284552845528455,,244,GIMP,Swap,GCC
0.7235772357723578,0.0686969209860784,0.0013927882488253903,18.0,3.090909090909091,0.8794286713949953,0.975609756097561,0.7166666666666667,291,GIMP,Swap,SCIPY
0.5876288659793815,0.12107079405384774,0.0027369285192534033,15.0,3.3333333333333335,0.7499136856405375,0.7154471544715447,,144,GIMP,Swap,REACT
0.5882352941176471,0.10158850029185633,-0.0031859958662035243,13.0,3.5,0.7977933520046223,0.5284552845528455,,244,GIMP,Swap,GCC
0.6363636363636364,0.14359894630517456,0.004614402756175223,10.0,4.0,0.8596630544600704,0.6747967479674797,,114,GIMP,Swap,TENSORFLOW
0.7723577235772358,0.07837973884260757,0.00474413298066312,20.0,3.111111111111111,0.942248671854072,1.0,0.7723577235772358,195,GIMP,Swap,NODE
0.6976744186046512,0.08533433208989892,-0.0034803214731187132,12.0,3.0,0.8626027923391497,0.9767441860465116,0.6904761904761905,239,WORDPRESS,Observed,
0.59375,0.12228273403262044,0.0014676894715580377,19.0,5.2,0.8315743836672284,0.9767441860465116,,187,WORDPRESS,Swap,PANDAS
0.5772357723577236,0.1078204961126412,0.0020177767492452984,16.0,4.7272727272727275,0.8313449826660825,0.9534883720930233,,158,WORDPRESS,Swap,PYTORCH
0.8604651162790697,0.03836451425676632,-0.0012638684317582607,26.0,3.0,0.8838236282131298,1.0,0.8604651162790697,239,WORDPRESS,Swap,FREEBSD
0.8682170542635659,0.04585210330655097,0.0025756270603362473,19.0,2.4285714285714284,0.9071682094120561,0.9534883720930233,0.8861788617886179,239,WORDPRESS,Swap,SUBVERSION
0.6753246753246753,0.06841910211723748,-0.0030993766010015272,12.0,3.5714285714285716,0.7742939580603718,0.49612403100775193,,78,WORDPRESS,Swap,VUE
0.6825396825396826,0.07923457583763358,0.003457681391698253,29.0,2.6666666666666665,0.7501910242051681,0.8604651162790697,,179,WORDPRESS,Swap,FLASK
0.6601941747572816,0.08416653247494353,-0.00045687350977096497,13.0,2.9166666666666665,0.8690381401928802,0.7829457364341085,,112,WORDPRESS,Swap,VSCODE
0.6976744186046512,0.06147668003281679,-0.0015561162769519405,22.0,4.333333333333333,0.813976485991706,0.9224806201550387,0.6722689075630253,239,WORDPRESS,Swap,GIT_SCM
0.6976744186046512,0.0685617466723521,-0.0013474762793664712,20.0,3.5454545454545454,0.8462427990093846,0.9534883720930233,0.6829268292682927,239,WORDPRESS,Swap,CPYTHON
0.5968992248062015,0.12777528975527339,0.001563799562922522,25.0,3.7142857142857144,0.8653188178311118,0.9922480620155039,0.59375,239,WORDPRESS,Swap,LLVM
0.6976744186046512,0.08312739658711148,0.0034308393339163483,16.0,2.4375,0.8828399780879504,0.9612403100775194,0.6854838709677419,239,WORDPRESS,Swap,FFMPEG
0.5575221238938053,0.098885862245398,-0.00018273455524751354,13.0,5.0,0.7987949718325335,0.8449612403100775,,129,WORDPRESS,Swap,KUBERNETES
0.7751937984496124,0.061323974698330945,0.0005622662938853135,17.0,2.4166666666666665,0.8304337129434902,0.8992248062015504,0.7586206896551724,239,WORDPRESS,Swap,MATPLOTLIB
0.6666666666666666,0.1083548066589186,-0.0007005446252694743,13.0,4.2,0.9306311890043764,0.9767441860465116,,177,WORDPRESS,Swap,RUST
0.751937984496124,0.0591565894075862,0.0017264592117138915,12.0,2.6666666666666665,0.8170628948991476,0.8682170542635659,0.7232142857142857,239,WORDPRESS,Swap,LINUX
0.7984496124031008,0.06418063797200065,-0.0026748351155022614,21.0,4.333333333333333,0.936669698721601,1.0,0.7984496124031008,239,WORDPRESS,Swap,CURL
0.8604651162790697,0.03836451425676629,-0.0012638684317582611,26.0,3.0,0.8838236282131299,1.0,0.8604651162790697,239,WORDPRESS,Swap,FREEBSD
0.7674418604651163,0.052097009433619064,0.0013893956418835687,25.0,2.5,0.8588789165348311,0.9844961240310077,0.7637795275590551,239,WORDPRESS,Swap,OCTAVE
0.7364341085271318,0.05859412735092205,0.001917485457067137,21.0,2.8333333333333335,0.8885865480178469,0.9844961240310077,0.7322834645669292,239,WORDPRESS,Swap,EMACS
0.751937984496124,0.0591565894075863,0.0017264592117138963,12.0,2.6666666666666665,0.8170628948991475,0.8682170542635659,0.7232142857142857,239,WORDPRESS,Swap,LINUX
0.6601941747572816,0.08416653247494359,-0.0004568735097709671,13.0,2.9166666666666665,0.8690381401928803,0.7829457364341085,,112,WORDPRESS,Swap,VSCODE
